duree_mois,montant_credit,taux_versement,anciennete_residence,age,nb_credits,nb_personnes_charge,charge_mensuelle,jeune_emprunteur,credit_long,statut_compte,historique_credit,objet_credit,epargne,anciennete_emploi,statut_civil_sexe,autres_debiteurs,propriete,autres_credits,logement,emploi,telephone,travailleur_etranger
0.7815452694800622,0.3965037290288589,0.9421637820708985,-0.7472929962930807,-0.6634788692281958,1.045047093438766,-0.4364357804719845,-0.17966128541105506,1.3189867426920032,1.8427165803791954,1.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,3.0,0.0,0.0
1.289592031872302,0.24155641165211686,-0.8376025122779064,1.053413018870969,0.8765983831192128,-0.7187454693270836,-0.4364357804719845,-0.4813205554712913,-0.7581577339883168,1.8427165803791954,3.0,2.0,4.0,4.0,4.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0
-0.742595017696657,-0.666045628537737,-0.8376025122779064,-0.7472929962930807,-0.3917005305786531,-0.7187454693270836,-0.4364357804719845,-0.3870371153116194,-0.7581577339883168,-0.5426770511796337,1.0,0.0,8.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0
-0.2345482553044173,0.1723166683799012,-1.727485659452309,1.053413018870969,-1.207035546527281,-0.7187454693270836,-0.4364357804719845,0.3457481031445646,1.3189867426920032,-0.5426770511796337,0.0,2.0,3.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0
-0.48857163650053714,-0.6271216647522752,0.9421637820708985,-0.7472929962930807,-1.207035546527281,-0.7187454693270836,-0.4364357804719845,-0.5293931753400455,1.3189867426920032,-0.5426770511796337,1.0,2.0,6.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0
0.01947512589170256,-0.2184200450049266,0.9421637820708985,1.053413018870969,-0.6634788692281958,-0.7187454693270836,-0.4364357804719845,-0.3303647545357153,1.3189867426920032,-0.5426770511796337,0.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0
0.2734985070878224,-0.5399170151175388,0.9421637820708985,-1.6476460038751053,-1.025849987427586,-0.7187454693270836,-0.4364357804719845,-0.7712122974305862,1.3189867426920032,-0.5426770511796337,0.0,2.0,3.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0
-0.742595017696657,-0.35128549831107014,-1.727485659452309,-0.7472929962930807,0.9671911626690604,-0.7187454693270836,-0.4364357804719845,0.21518344044243687,-0.7581577339883168,-0.5426770511796337,2.0,2.0,3.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0
-0.2345482553044173,-0.512595386691205,-0.8376025122779064,-0.7472929962930807,-0.4822933101285007,-0.7187454693270836,-0.4364357804719845,-0.5278655449172053,-0.7581577339883168,-0.5426770511796337,3.0,2.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0
-0.9119439384940703,-0.8015309640217482,0.9421637820708985,1.053413018870969,-1.1164427669774335,-0.7187454693270836,-0.4364357804719845,-0.49616721364327004,1.3189867426920032,-0.5426770511796337,1.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2.3056855566567815,1.4257431560482807,-1.727485659452309,-1.6476460038751053,-0.11992219192911042,1.045047093438766,-0.4364357804719845,-0.1437500358616306,-0.7581577339883168,1.8427165803791954,0.0,2.0,4.0,0.0,3.0,3.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0
2.3056855566567815,1.6439419145763985,-0.8376025122779064,1.053413018870969,-0.3917005305786531,-0.7187454693270836,-0.4364357804719845,-0.039381847988677256,-0.7581577339883168,1.8427165803791954,1.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,2.0,3.0,1.0,0.0
0.2734985070878224,-0.33182351641833924,0.9421637820708985,-1.6476460038751053,0.8765983831192128,-0.7187454693270836,-0.4364357804719845,-0.5721429579542158,-0.7581577339883168,-0.5426770511796337,0.0,2.0,0.0,0.0,4.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0
0.01947512589170256,0.21460905210833564,-0.8376025122779064,-0.7472929962930807,-1.025849987427586,-0.7187454693270836,-0.4364357804719845,0.14306428097129545,1.3189867426920032,-0.5426770511796337,0.0,2.0,0.0,4.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0
0.2734985070878224,-0.7154491210346692,0.9421637820708985,-1.6476460038751053,0.0612633671705847,-0.7187454693270836,-0.4364357804719845,-0.9391322978162298,-0.7581577339883168,-0.5426770511796337,3.0,2.0,4.0,0.0,4.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0
-0.9119439384940703,-0.4736714229057432,-1.727485659452309,1.053413018870969,0.2424489262702798,-0.7187454693270836,-0.4364357804719845,0.2565726772112649,-0.7581577339883168,-0.5426770511796337,3.0,2.0,4.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0
-0.48857163650053714,-0.32284106323707884,-0.8376025122779064,0.15306001128894414,-0.9352572078777385,-0.7187454693270836,-0.4364357804719845,-0.0636568501766233,1.3189867426920032,-0.5426770511796337,2.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
-0.2345482553044173,0.11954475593999629,0.9421637820708985,-1.6476460038751053,-0.9352572078777385,-0.7187454693270836,-0.4364357804719845,0.27843688763816615,1.3189867426920032,-0.5426770511796337,0.0,2.0,4.0,0.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0
0.7815452694800622,-0.29327382151543,0.9421637820708985,1.053413018870969,-1.1164427669774335,-0.7187454693270836,-0.4364357804719845,-0.70755307340379,1.3189867426920032,1.8427165803791954,0.0,2.0,3.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
-0.742595017696657,-0.09715692705791107,-0.8376025122779064,-1.6476460038751053,-0.7540716487780433,-0.7187454693270836,-0.4364357804719845,0.7013995609620611,1.3189867426920032,-0.5426770511796337,1.0,2.0,4.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0
0.2734985070878224,-0.14132065519910808,-0.8376025122779064,1.053413018870969,-0.8446644283278909,-0.7187454693270836,-0.4364357804719845,-0.3899014223544448,1.3189867426920032,-0.5426770511796337,0.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
-0.9966183988927769,-0.6514491421181888,0.052280634896496016,-0.7472929962930807,-0.7540716487780433,1.045047093438766,-0.4364357804719845,-0.013245046222894874,1.3189867426920032,-0.5426770511796337,3.0,2.0,9.0,0.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0
0.2734985070878224,-0.8460689610454977,0.9421637820708985,-0.7472929962930807,-0.3917005305786531,-0.7187454693270836,-0.4364357804719845,-1.064087692559491,-0.7581577339883168,-0.5426770511796337,3.0,2.0,3.0,4.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0
0.2734985070878224,-0.32059544994176375,0.9421637820708985,-0.7472929962930807,-0.5728860896783482,-0.7187454693270836,-0.4364357804719845,-0.5614018065436203,1.3189867426920032,-0.5426770511796337,1.0,3.0,3.0,4.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.9119439384940703,-0.5960573475004163,0.052280634896496016,-0.7472929962930807,0.42363448536997494,-0.7187454693270836,2.29128784747792,-0.024415843689914327,-0.7581577339883168,-0.5426770511796337,3.0,2.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0
-1.2506417800888967,-0.4048059485160801,-0.8376025122779064,-0.7472929962930807,-0.5728860896783482,-0.7187454693270836,-0.4364357804719845,1.6222742752304513,1.3189867426920032,-0.5426770511796337,3.0,2.0,4.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
-0.9966183988927769,-0.7311684141018749,-1.727485659452309,1.053413018870969,-1.1164427669774335,-0.7187454693270836,-0.4364357804719845,-0.21661084626350352,1.3189867426920032,-0.5426770511796337,3.0,2.0,5.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0
-0.742595017696657,-0.29926212363627025,0.9421637820708985,0.15306001128894414,1.3295622808684506,-0.7187454693270836,-0.4364357804719845,0.31471811018062196,-0.7581577339883168,-0.5426770511796337,3.0,2.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0
-0.742595017696657,-0.734162565162295,0.9421637820708985,-0.7472929962930807,-1.025849987427586,-0.7187454693270836,-0.4364357804719845,-0.5173630857601785,1.3189867426920032,-0.5426770511796337,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
-0.742595017696657,0.14986053542675018,-0.8376025122779064,-0.7472929962930807,-0.5728860896783482,-0.7187454693270836,2.29128784747792,1.1740102230282647,1.3189867426920032,-0.5426770511796337,0.0,2.0,3.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0
0.2734985070878224,-0.43699307241559654,0.9421637820708985,1.053413018870969,0.15185614672043227,-0.7187454693270836,-0.4364357804719845,-0.6727517428334605,-0.7581577339883168,-0.5426770511796337,3.0,4.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0
-0.742595017696657,-0.9351449550929968,0.9421637820708985,0.15306001128894414,-0.029329412379262863,1.045047093438766,-0.4364357804719845,-0.9018963062594985,-0.7581577339883168,-0.5426770511796337,0.0,4.0,0.0,0.0,4.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0
-0.2345482553044173,-0.8696479006463063,0.9421637820708985,-0.7472929962930807,-0.9352572078777385,-0.7187454693270836,-0.4364357804719845,-0.9832903647264558,1.3189867426920032,-0.5426770511796337,1.0,2.0,4.0,0.0,2.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0
-0.48857163650053714,-0.5283146797584107,-0.8376025122779064,-1.6476460038751053,-0.8446644283278909,1.045047093438766,-0.4364357804719845,-0.37815776347886043,1.3189867426920032,-0.5426770511796337,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0.7815452694800622,0.6068428410233735,-0.8376025122779064,1.053413018870969,-1.025849987427586,-0.7187454693270836,-0.4364357804719845,-0.018687229604263212,1.3189867426920032,1.8427165803791954,3.0,2.0,1.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
-0.742595017696657,-0.46992873408021807,-0.8376025122779064,-0.7472929962930807,-0.8446644283278909,1.045047093438766,-0.4364357804719845,-0.011812892701482218,1.3189867426920032,-0.5426770511796337,3.0,4.0,4.0,0.0,4.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0
-0.742595017696657,-0.7850631331894374,0.9421637820708985,1.053413018870969,1.238969501318603,1.045047093438766,-0.4364357804719845,-0.6147495252162447,-0.7581577339883168,-0.5426770511796337,1.0,2.0,4.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0
-0.2345482553044173,-0.4893907159729489,0.9421637820708985,1.053413018870969,-0.9352572078777385,1.045047093438766,-0.4364357804719845,-0.4982677054746753,1.3189867426920032,-0.5426770511796337,0.0,2.0,4.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
0.2734985070878224,-0.16078263709183896,0.9421637820708985,1.053413018870969,0.0612633671705847,-0.7187454693270836,-0.4364357804719845,-0.40851941813281045,-0.7581577339883168,-0.5426770511796337,1.0,2.0,1.0,4.0,4.0,2.0,0.0,3.0,0.0,2.0,2.0,1.0,0.0
1.289592031872302,-0.3015077369315854,0.9421637820708985,-1.6476460038751053,-0.21051497147895798,-0.7187454693270836,-0.4364357804719845,-0.827663015399605,-0.7581577339883168,1.8427165803791954,1.0,2.0,6.0,0.0,1.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0
-0.742595017696657,-0.8790046227101191,-0.8376025122779064,1.053413018870969,-1.1164427669774335,-0.7187454693270836,-0.4364357804719845,-0.7944847921535433,1.3189867426920032,-0.5426770511796337,1.0,2.0,9.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
1.289592031872302,0.22995407629298883,0.9421637820708985,-1.6476460038751053,0.6048200444696701,-0.7187454693270836,-0.4364357804719845,-0.4887200153319237,-0.7581577339883168,1.8427165803791954,1.0,0.0,4.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0
0.2734985070878224,-0.45832639872109,0.9421637820708985,1.053413018870969,0.6048200444696701,1.045047093438766,-0.4364357804719845,-0.693159930513592,-0.7581577339883168,-0.5426770511796337,1.0,3.0,0.0,4.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0
-0.742595017696657,-0.3999404530428974,0.9421637820708985,-0.7472929962930807,-0.4822933101285007,1.045047093438766,-0.4364357804719845,0.12209346155060884,-0.7581577339883168,-0.5426770511796337,0.0,4.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0
-1.2506417800888967,0.12291317588296895,-0.8376025122779064,0.15306001128894414,-0.8446644283278909,-0.7187454693270836,-0.4364357804719845,3.641610740422412,1.3189867426920032,-0.5426770511796337,3.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0
0.2734985070878224,0.5001762094959061,0.052280634896496016,-0.7472929962930807,3.503788990064792,-0.7187454693270836,-0.4364357804719845,0.22377636157091327,-0.7581577339883168,-0.5426770511796337,3.0,4.0,9.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0
-0.742595017696657,-0.4983731691542093,0.9421637820708985,-1.6476460038751053,-1.207035546527281,-0.7187454693270836,-0.4364357804719845,-0.06623472651516608,1.3189867426920032,-0.5426770511796337,0.0,2.0,3.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0
-1.0812928592914834,-0.7581157736456562,0.052280634896496016,1.053413018870969,1.4201550604182982,1.045047093438766,2.29128784747792,-0.14643532371427948,-0.7581577339883168,-0.5426770511796337,0.0,4.0,2.0,0.0,4.0,2.0,0.0,3.0,0.0,2.0,3.0,1.0,0.0
-0.742595017696657,-0.611776640567622,0.9421637820708985,1.053413018870969,1.7825261786176885,1.045047093438766,2.29128784747792,-0.28320598500919586,-0.7581577339883168,-0.5426770511796337,3.0,3.0,6.0,3.0,4.0,2.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0
-0.48857163650053714,-0.18810426551817272,-0.8376025122779064,1.053413018870969,-0.8446644283278909,-0.7187454693270836,-0.4364357804719845,0.1425732569068109,1.3189867426920032,-0.5426770511796337,2.0,2.0,9.0,0.0,3.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0
1.289592031872302,0.27074938449121316,-0.8376025122779064,-0.7472929962930807,-1.1164427669774335,-0.7187454693270836,-0.4364357804719845,-0.46270255969292573,1.3189867426920032,1.8427165803791954,2.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0
0.2734985070878224,3.2742571669751626,-0.8376025122779064,0.15306001128894414,0.3330417058201274,1.045047093438766,2.29128784747792,2.8775568367487163,-0.7581577339883168,-0.5426770511796337,1.0,4.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0
-0.742595017696657,-0.8614139852301509,0.9421637820708985,1.053413018870969,0.5142272649198225,-0.7187454693270836,2.29128784747792,-0.7608291844003439,-0.7581577339883168,-0.5426770511796337,1.0,2.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
0.2734985070878224,-0.6263731269871702,0.9421637820708985,-1.6476460038751053,0.6954128240195177,1.045047093438766,-0.4364357804719845,-0.8539191632921719,-0.7581577339883168,-0.5426770511796337,3.0,4.0,4.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
0.2734985070878224,1.264433267668146,-0.8376025122779064,-0.7472929962930807,-1.2976283260771286,-0.7187454693270836,-0.4364357804719845,0.9548907342521159,1.3189867426920032,-0.5426770511796337,0.0,2.0,9.0,0.0,2.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0
0.7815452694800622,1.944854096148622,-0.8376025122779064,-0.7472929962930807,1.238969501318603,-0.7187454693270836,-0.4364357804719845,1.0053025382058443,-0.7581577339883168,1.8427165803791954,1.0,4.0,3.0,0.0,3.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0
-0.742595017696657,-0.7169461965648793,0.052280634896496016,-1.6476460038751053,0.15185614672043227,-0.7187454693270836,-0.4364357804719845,-0.4844235547676855,-0.7581577339883168,-0.5426770511796337,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
-0.06519933450700406,1.4474507512363268,0.052280634896496016,1.053413018870969,0.0612633671705847,1.045047093438766,2.29128784747792,1.6353068722753077,-0.7581577339883168,-0.5426770511796337,1.0,3.0,1.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0
-0.2345482553044173,-0.6200105559837774,0.9421637820708985,-1.6476460038751053,0.6954128240195177,-0.7187454693270836,2.29128784747792,-0.6648748984656905,-0.7581577339883168,-0.5426770511796337,3.0,2.0,3.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0
-0.2345482553044173,-0.46730885190235044,0.9421637820708985,-0.7472929962930807,-0.029329412379262863,-0.7187454693270836,-0.4364357804719845,-0.47010201955355824,-0.7581577339883168,-0.5426770511796337,1.0,2.0,9.0,3.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0
-1.2506417800888967,-0.4931334047984741,0.9421637820708985,1.053413018870969,0.0612633671705847,2.8088396562046154,-0.4364357804719845,1.2842860441770454,-0.7581577339883168,-0.5426770511796337,0.0,4.0,3.0,0.0,0.0,2.0,0.0,3.0,2.0,2.0,3.0,1.0,0.0
-0.742595017696657,-0.6724081995411297,0.9421637820708985,1.053413018870969,1.057783942218908,2.8088396562046154,2.29128784747792,-0.3992104202436277,-0.7581577339883168,-0.5426770511796337,3.0,2.0,7.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
0.2734985070878224,0.3935095779684388,-1.727485659452309,1.053413018870969,0.0612633671705847,2.8088396562046154,-0.4364357804719845,0.12173542317025572,-0.7581577339883168,-0.5426770511796337,1.0,0.0,9.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0
0.2734985070878224,3.132783529370311,-1.727485659452309,1.053413018870969,-1.1164427669774335,1.045047093438766,-0.4364357804719845,2.7422183289752127,1.3189867426920032,-0.5426770511796337,1.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0
1.7976387942645415,0.44179026381771347,0.052280634896496016,-0.7472929962930807,-0.8446644283278909,1.045047093438766,2.29128784747792,-0.5026323638256475,1.3189867426920032,1.8427165803791954,0.0,3.0,4.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
1.7976387942645415,1.1600122494359937,-0.8376025122779064,-1.6476460038751053,-0.21051497147895798,1.045047093438766,-0.4364357804719845,-0.11001770559835555,-0.7581577339883168,1.8427165803791954,2.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0
1.289592031872302,-0.19409256763901298,0.9421637820708985,1.053413018870969,1.3295622808684506,-0.7187454693270836,-0.4364357804719845,-0.7591583386253624,-0.7581577339883168,1.8427165803791954,1.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0
-1.16596731969019,-0.2296481114815021,-0.8376025122779064,-0.7472929962930807,-0.029329412379262863,-0.7187454693270836,-0.4364357804719845,1.7654896273717253,-0.7581577339883168,-0.5426770511796337,1.0,2.0,4.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0
1.289592031872302,-0.4628176253117202,0.9421637820708985,1.053413018870969,2.326082855916774,-0.7187454693270836,-0.4364357804719845,-0.9305393766877533,-0.7581577339883168,1.8427165803791954,1.0,0.0,9.0,0.0,4.0,2.0,0.0,3.0,2.0,2.0,3.0,1.0,0.0
1.289592031872302,0.05966173473159357,0.9421637820708985,-0.7472929962930807,-0.6634788692281958,-0.7187454693270836,-0.4364357804719845,-0.5973249907057231,1.3189867426920032,1.8427165803791954,3.0,2.0,3.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,3.0,1.0,0.0
-0.48857163650053714,-0.6574374442390291,0.9421637820708985,0.15306001128894414,-0.9352572078777385,1.045047093438766,-0.4364357804719845,-0.5757949494338183,1.3189867426920032,-0.5426770511796337,0.0,4.0,3.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
-0.5732460968992438,0.2932055174443642,-1.727485659452309,1.053413018870969,-1.207035546527281,-0.7187454693270836,-0.4364357804719845,1.041842912337889,1.3189867426920032,-0.5426770511796337,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0
0.7815452694800622,-0.249858631139338,-1.727485659452309,0.15306001128894414,0.3330417058201274,-0.7187454693270836,2.29128784747792,-0.6743271117070145,-0.7581577339883168,1.8427165803791954,0.0,2.0,4.0,0.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0
-0.742595017696657,-0.9748174566435636,0.9421637820708985,1.053413018870969,-1.3882211056269762,1.045047093438766,-0.4364357804719845,-0.9778004428943736,1.3189867426920032,-0.5426770511796337,1.0,3.0,4.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0
0.7815452694800622,-0.49500474921123666,0.9421637820708985,1.053413018870969,2.054304517267231,-0.7187454693270836,-0.4364357804719845,-0.8619392230120831,-0.7581577339883168,1.8427165803791954,3.0,2.0,4.0,4.0,4.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0
-0.48857163650053714,-0.6432152267020335,0.9421637820708985,1.053413018870969,-0.029329412379262863,1.045047093438766,-0.4364357804719845,-0.5540262159083447,-0.7581577339883168,-0.5426770511796337,3.0,4.0,4.0,0.0,2.0,2.0,0.0,3.0,2.0,2.0,2.0,1.0,0.0
0.7815452694800622,0.5215095358013996,-0.8376025122779064,-0.7472929962930807,-0.30110775102880555,1.045047093438766,-0.4364357804719845,-0.083993430180684,-0.7581577339883168,1.8427165803791954,0.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0
0.2734985070878224,-0.2809229483911969,0.9421637820708985,1.053413018870969,-0.029329412379262863,-0.7187454693270836,-0.4364357804719845,-0.5234497382261827,-0.7581577339883168,-0.5426770511796337,0.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0
2.0516621754606614,0.518889653623532,0.052280634896496016,1.053413018870969,-0.7540716487780433,-0.7187454693270836,-0.4364357804719845,-0.5229007460429744,1.3189867426920032,1.8427165803791954,1.0,4.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0
-0.742595017696657,0.09634008522174024,0.9421637820708985,0.15306001128894414,-0.029329412379262863,-0.7187454693270836,2.29128784747792,1.0716112462472538,-0.7581577339883168,-0.5426770511796337,3.0,1.0,8.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
-1.2506417800888967,-0.7562444292328936,0.9421637820708985,1.053413018870969,2.8696395332158593,1.045047093438766,-0.4364357804719845,0.27748211862389094,-0.7581577339883168,-0.5426770511796337,0.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0
0.7815452694800622,0.24043360500445932,-0.8376025122779064,-1.6476460038751053,-1.207035546527281,-0.7187454693270836,-0.4364357804719845,-0.29910288909687727,1.3189867426920032,1.8427165803791954,1.0,2.0,3.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0
